Absolutely amazing,"I've been using this for a few days now , absolutely love the user experience . I switched from mi to one plus . I love iy",2022年5月30日 在印度审核
worth in 25k rang,Good phone for daily use with oneplua brand values..quality product.. camera also good..battery life 8 hours if low use maximum 20hours..i use phone 2 weeek no issue in phone.paisa wasool maal...,2022年4月7日 在印度审核
Can easily auto call record without notify,Love it.Pros. I have buyCons. U r searchingOverallUnder this price good product.,2022年2月26日 在印度审核
Doesn't live up to expectations OnePlus,1.Camara is not good in low light.2.no dual speaker.3. Good battery life and charging speed.4.i would or recommend this phone you can got to realmi 9 pro+ or mi 11i hypercharge the OnePlus Nord 2,2022年3月29日 在印度审核
Excellent phone,Excellent phone..no cons only pros..,2022年3月2日 在印度审核
Simply awesome. Stunning display.,"Pros<br>Display, Charging speed and superfast fingerprint sensor.Nice to hold , less weight and elegant design.I have got gray mirror, it looks stunningSpeakers sound quality is par. Could have been stereo speakers .</br>",2022年2月26日 在印度审核
Decent phone in the price range.,"If you are looking for a phone that is powerful, decent battery life, quick charge and a reliable brand. Then go for it.",2022年6月11日 在印度审核
The Best,Phone design is quite good.I bought Bahamas Blue variant which I feel very attractive.Display is very smooth as it supports 90 Hz Screen refresh rate.In Display colours are vibrant.The best one in this price range,2022年3月2日 在印度审核
Amazing,Simply amazing .. battery backup excellent.. fast charging too good and camera was nice .. over All very good .. thank you,2022年4月11日 在印度审核
Best In Class Build Quality,Really liked the display that One Plus Offers with Optical Fingerprint Reader under this price bracket. Also the camera seems very fine under low lighting conditions.,2022年4月23日 在印度审核
Upgraded from Poco F1...For me..it's a great Upgrade,Upgraded from Poco F1...For me..it's a great Upgrade. Smooth and bright screen... Blown away by fast charging.Loud speaker... Very light weight. In screen fingerprint scanner.So many upgrades...I like this phone,2022年5月26日 在印度审核
Best phone at least price,Phone working is good. Speed &amp; display is also good. Price is also good range &amp; can go for it at this price.,2022年4月5日 在印度审核
Best device,I got this device at 19k after exchange your old device offer . It was a terrific purchase. Iam really happy with this device at the price that I got.,2022年3月14日 在印度审核
Premium and best smart phone!,OnePlus Nord CE 2 is value for money!Camera quality awesome.Battery is good and Fast charging is awesome.Colour and design is nice.Overall it's worthy! OnePlus Never settle.Thanks Amazon ,2022年6月19日 在印度审核
Best &amp; Cost worthy,Overal product is performing well..Really faster experience then other Redmi / Oppo phones... Smooth touch well &amp; good Battery life excellent camera.Thanks,2022年3月20日 在印度审核
Great Experience,Has been using three days and facing no issues except battery. It's really a different experience in all aspects comparing other Android phones. Loved it...,2022年5月5日 在印度审核
Excellent phone below 25000,"Camera, Fast charging, battery back up, touch feel, other featuresOverall excellent choice below 25000/- rangeYou'll not regret after buy this one",2022年2月26日 在印度审核
Nice phone in budject.,Amoled screen is Big &amp; smoothy.Features are good.Camera is just better than avg couldn't expect more in the price.Fast charging is good.,2022年2月26日 在印度审核
Good Phone,It's a good Phone which gets all tasks done.almost clean stock Android experience. Good camera . Fast processor. Good Battery life. Super fast for daily tasks.,2022年3月24日 在印度审核
Really good,This is the first time I am using one plus and i will not be going back to any other brands. It is a completly different feeling when you use this phone.,2022年4月15日 在印度审核
Ultimate phone,Battery charging or backup is so great . Camera also fabulous but UI is need lot of improvements. All good is when UI update then phone going more smooth. Zen mode also good for relaxation.,2022年3月10日 在印度审核
Value for money. Go for it. Charging is super awesome and battery back up is excellent.,Value for money. Go for it. Charging is super awesome and battery back up is excellent.,2022年5月12日 在印度审核
Fast Charging,"I am loving it. Fast charging, low response time, good battery life. Jaisa suna tha us se jayada achha paaya.1+ is the best.",2022年6月1日 在印度审核
Budget friendly OnePlus series,"Product is good withBest battery backup and charging speed,Good processor performance,Up to mark Camera but not the excellent matchNice to use and bust in budget one plus series.",2022年4月1日 在印度审核
"Camera quality is average, else every feature is really good .. worth it","Fingerprint reader works really well,Battery life is really good supported with super fast charging ,Camera quality is nice,Overall it's a really good device .",2022年5月13日 在印度审核
Excellent phone,"People say camara is not good but I personally told camara results is good, battery is good, very fast chargingOverall OnePlus Nord CE 2 is good for usingThank you OnePlus",2022年3月28日 在印度审核
Best phone under 25k,Best phone under 25kNice battery lifeFront cam Avarage performanceBack cam ok..Performance super ..Must buy in under 25k,2022年3月31日 在印度审核
Best in class budget phone,One of the best budget phone with all the core or necessary features. Almost 30days over and impressed with the phone performance. Good Battery . Camera (Rear) is good at day light but needs to be improved for night / low light. Over all good phone.,2022年3月28日 在印度审核
Good phone,Value for money ,2022年2月26日 在印度审核
Camera quality for video not as per expectation,"Fingerprint is good , battery life satisfaction but camera quality not as expected for making video",2022年5月1日 在印度审核
Superb,Amazing phone look wise performance wise excellent,2022年3月3日 在印度审核
my favorite oxygen os,awesome color. good specs and software works flawless...thanks for oxygen os,2022年2月26日 在印度审核
Product is good,"Product is good. But there's a problem with on call recording, other person will know that the call is been recording.",2022年5月17日 在印度审核
Nice phone...,Batary backup 5star<br>Camera 4 starDisplay 5starPerformance 4 starOverall to nice experience with this phone.</br>,2022年2月26日 在印度审核
good product,Very nice prodectvery good kadian Prathamesh mastfoto good mobile good package good photo good sab proper mess good bade hang problem,2022年3月1日 在印度审核
Best mobile at this price.,"Good in performance, build quality, battery backup, calls, and all features.Need to improve in camera quality.Sounds are okay.But there is no option to change the battery icon style to a circle (which is I love in onepulse )",2022年3月15日 在印度审核
One of the best phones I have ever used,"It's been 1 day only , but I must say You can see literally see the difference once you use this phone . In this range , one of the best of all .....superb till now .......battery , camera , processing speed very good",2022年4月10日 在印度审核
Phone is very light and handy. I love it will update the feedback after few weeks of usage,Phone is very light and handy. I love it will update the feedback after few weeks of usage,2022年2月27日 在印度审核
Totally worth to buy !!,I have been using this since last month and till now I haven't faced any issue..Camera quality is too good and 90Hz refreshing rate ispretty good ..Overall I am satisfied..!,2022年4月10日 在印度审核
Nice product ,I like this product Camera quality ,2022年3月6日 在印度审核
"Some problem in viewing messages, contatcs &amp; dailer app while searching","Best in this range for sure, need to improve bsic failings pad contacts &amp; messaging while searching for anything, our search is delayed as we need to open separate contact section instead searching from dailer pad",2022年4月25日 在印度审核
Good.,All set and ok. Selfie camera doesn't meet the expectations.,2022年6月8日 在印度审核
Exelant cell phone,Nothing much happy with1+I dreaming this cellphone to buy but unable to buy now I have bought finnalyMuch happy,2022年3月5日 在印度审核
Excellent mobile ,"Such a best mobile in this price range, everything thing is excellent. Go blindly with this product. One thing is that Amazon must be givediscount to all card holder. Not only icici credit card .",2022年5月19日 在印度审核
Worthy Buying...,Superb interface and amazing camera specially front but if u do multitasking then battery backup very poor though u can charge fully very quick coz u hv 65W mega vocc charger which can charge u very fast... Others features gr8.....!!,2022年2月27日 在印度审核
Phone is killer but night photography is nightmare.,1.Charging my phone within 45min 0-100%<br>2. Camera is very good during daytime but you can't imagine night photography is nightmare.3. Smooth gaming4. Respond quickly all time .Overall phone is best</br>,2022年4月5日 在印度审核
I am happy and very much satisfied ,"In this budget segment, this is the best mobile as per me. I am happy with the overall performance.",2022年3月30日 在印度审核
Nice phone,I purchased it for a friend. He has been using it and found it satisfactory. Display is not quite good but average. Otherwise other feature and hardware are good.,2022年4月27日 在印度审核
Specialy made for 2 sim with ad card slot,"Outlook is too good ,light weight ,fast charging , battery backup also good ,the highlight is 2nano sim slot with sd card slot",2022年5月12日 在印度审核
